English,Spanish,which bus goes to the beach,qué autobús va a la playa
Spanish,English,es básico que cada cual esté en su puesto.,It is basic that everyone is in their position.
Spanish,English,"""Quiero que cada uno adopte su rol y se meta emél hasta médula","""I want everyone to adopt their role and get it up to the bone"
Spanish,English,"ni siquiera la propia del hospital, ni coches zeta en las inmediaciones.","not even the hospital itself, or zeta cars in the vicinity."
Spanish,English,"Joder, Raquel, ya te dije que no fue pelea.","Fuck, Rachel, I told you it was not a fight."
Spanish,English,La utopia de la colaboración... ha fracasado.,The utopia of collaboration ... has failed.
Spanish,English,Pero estamos todos preparados para que yo regrese al mando.,But we are all ready for me to return to command.
Spanish,English,aunque todos hemos sabido siempre que tú eres la bomba.,although we have all always known that you are the bomb.
Spanish,English,Por qué no están tus huellas en la base datos,Why are not your fingerprints in the database?
Spanish,German,omitidos,weggelassen
Spanish,English,omitidos,omitted
Spanish,English,proximos,next
Spanish,English,acabar con,finish with
Spanish,English,"y si no, un castigo épico os espera.","and if not, an epic punishment awaits you."
Spanish,English,delecadas,Deleted
Spanish,English,aunque no lo creas,believe it or not
Spanish,English,aspecto,appearance
Spanish,English,abierto la boca,open mouth
Spanish,English,los seguiree a ustedes,I will follow you
Spanish,English,los seguiré a,I will follow you to
Spanish,English,pongo los,I put the
Spanish,English,os dos,you two
Spanish,English,os habéis hecho daño,you have hurt yourself
Spanish,English,ya no os oigo,I do not hear you anymore
Spanish,English,lo prometo no te dire mas mentiras,I promise I will not tell you more lies
Spanish,German,os dos,ihr zwei
English,Spanish,yesterday I was continuing working on the tests for postgres,ayer seguí trabajando en las pruebas para postgres
English,Spanish,yesterday i was,Ayer estuve
German,Spanish,gestern habe ich weiter an den tests für postgres gearbeitet,Ayer seguí trabajando en las pruebas postgres
Spanish,German,bacalao,cod
Spanish,German,como un dolor de muelas,wie Zahnschmerzen
Spanish,German,quizás debería haber andado,vielleicht hätte ich gehen sollen
Spanish,German,la explosion me hace perder el agarre al avion,"Die Explosion bringt mich dazu, meinen Halt im Flugzeug zu verlieren"
Spanish,English,la explosion me hace perder el agarre al avion,the explosion makes me lose my grip on the plane
Spanish,German,tu estaba,du warst
Spanish,English,ambos son,Both are
English,Spanish,did you have a nice vacation,hizo usted tiene un buen de vacaciones
English,Spanish,did you have a nice vacation?,hizo usted tiene un buen vacaciones?
English,Spanish,what did you do,¿qué hizo
English,Spanish,I am thirsty I need to drink something,Tengo sed Necesito beber algo
Spanish,English,cabe,fit
Spanish,English,polémica,controversy
Spanish,English,pusieron,they put
Spanish,English,me tocan,They touch me
Spanish,English,es practica llaman,it's practice they call
German,Spanish,zum fäden ziehen,tirar al hilo
Spanish,English,moradas,purple
Spanish,English,despedir,fire
Spanish,English,conseguir,get
Spanish,German,"El PP, en su opinion, irepresenta la certeza",Der PP vertritt seiner Meinung nach die Gewissheit
German,Spanish,"wenn ich den zustimme, ohne Gericht hat das dann Nachteile mit dem Arbeitesamt.","si estoy de acuerdo, sin un tribunal de justicia, tendrá desventajas con la oficina de trabajo."
Spanish,English,"Menos Berlin,el fue el único que cumplie a rajatabla","Less Berlin, he was the only one who complied strictly"
Spanish,English,descanso un poco,I rest a little
English,Spanish,i was told to come back friday to make the appointment,me dijeron que volviera el viernes para hacer la cita
English,Spanish,i like to receive unemployment  money,me gusta recibir dinero por desempleo
Spanish,English,demandado,defendant
Spanish,English,demanfado,sued
Spanish,German,demanfado,verklagt
English,Spanish,pillow.blanket.bedspread,almohada. cobija. colcha
English,Spanish,anything else i have to do?,cualquier otra cosa que tenga que hacer?
English,Spanish,I did not find it,No lo encontré
Spanish,English,pura supervivencis,pure survival
Spanish,English,estas corriente,these current
English,Spanish,jealous,celoso
Spanish,English,prestaciones para para parados de larga,benefits for long-term unemployed
Spanish,English,así que si,so yes
Spanish,English,envio la informacion solicitada,I sent the requested information
Spanish,English,prorroga,extension
Spanish,German,tumban,klopfen
Spanish,English,tumban,knock
Spanish,German,no tiene pinta,es sieht nicht aus
Spanish,English,no tiene pinta,it does not look
Spanish,English,no tiene pinta bien,it does not look good
Spanish,English,por encima de todo,above all
Spanish,English,encima,above
Spanish,German,crimen y castigo,Verbrechen und Bestrafung
Spanish,German,otro delito,ein anderes Verbrechen
Spanish,German,dibujo,Zeichnung
Spanish,German,lecciones mas dura,härtere Lektionen
Spanish,German,despedido,gefeuert
Spanish,German,ladrón,Dieb
Spanish,German,atraco,Überfall
Spanish,German,que ya no depende de si mismo para ser primero,"das hängt nicht mehr von ihm selbst ab, um zuerst zu sein"
Spanish,English,averiguar,find out
Spanish,English,comodo,comfortable
Spanish,German,de los integrantes de la denominada generation,von den Mitgliedern der sogenannten Generation
Spanish,English,polemica,controversy
English,Spanish,water cooker,hervidor de agua
Spanish,English,distraigan,distract
German,Spanish,deine schwarzen hosen sind nicht im schrank,tus pantalones negros no están en el armario
Spanish,German,deciente,Entschuldigung
Spanish,English,a ti quedas,you stay
Spanish,German,picadero,Reiten
Spanish,English,premiado,prize
Spanish,English,quieto,still
Spanish,English,monovolumen,minivan
Spanish,English,estoy agotado,I'm tired
Spanish,English,hiciste,did
Spanish,English,me contó,He told me
Spanish,English,atentamente,Sincerely
Spanish,English,se marea,get dizzy
Spanish,English,trasera,rear
English,Spanish,because of this,Debido a esto
English,Spanish,the empresa brought me to spain and i dont speak spanish and now it is very hard for me to find work,la empresa me trajo a España y no hablo español y ahora es muy difícil para mí encontrar trabajo
Spanish,English,es muy duro,It is very hard
Spanish,English,congelador,freezer
Spanish,German,estanteria,Regal
Spanish,English,ya estamos hartos de espera,we are tired of waiting
German,Spanish,wir sind ärzte,somos doctores
German,Spanish,maria ist designer,Maria es diseñadora
Spanish,German,azafata,Stewardess
Spanish,German,nosotros tenemos,wir haben
English,Spanish,for that reazon,para que reazon
English,Spanish,my case is different from my colleagues that got fired,mi caso es diferente de mis colegas que fueron despedidos
English,Spanish,there was no warning given,no se dio ninguna advertencia
English,Spanish,i have just signed a rental contract and cannot leave madrid,acabo de firmar un contrato de alquiler y no puedo salir de Madrid
English,Spanish,i cannot receive unemployment money because i have not worked in spain 12 month,No puedo recibir dinero por desempleo porque no he trabajado en España 12 meses
English,Spanish,i have just signed a rental contract with my salary consideted and cannot leave madrid,acabo de firmar un contrato de alquiler con mi salario considerado y no puedo salir de Madrid
English,Spanish,i have just signed a rental contract with my salary considered and cannot leave madrid,acabo de firmar un contrato de alquiler con mi salario considerado y no puedo salir de Madrid
Spanish,English,afligida,afflicted
German,Spanish,ist juan cartera,es la cartera de juan
German,Spanish,atascos de tráfico,atascos de tráfico
Spanish,German,tendrán más facilidad es,wird mehr Leichtigkeit haben
Spanish,German,acuerdan modificar,zustimmen zu ändern
Spanish,German,el gato esta detras de la puerta,Die Katze ist hinter der Tür
Spanish,German,por lo tanto,deshalb
English,Spanish,watcher,vigilante
Spanish,German,vigilante,wachsam
Spanish,German,prorroga,verlängern
English,Spanish,i ask myself if there is anything else I have to do,Me pregunto si hay algo más que deba hacer
Spanish,English,me pregunto,I wonder
Spanish,English,me pregunto si,I wonder if
Spanish,English,me preguntaba,I was wondering
Spanish,English,me preguntan,They ask me
English,Spanish,can i ask you something,Puedo preguntarte algo
English,Spanish,you have to do what i say,tienes que hacer lo que digo
English,Spanish,anything else I have to do,cualquier otra cosa que tenga que hacer
English,Spanish,black fungus remover,removedor de hongos negro
English,Spanish,pencil sharpener,sacapuntas
English,Spanish,extension cord with several outlets,cable de extensión con varios enchufes
English,Spanish,nice to meet you,Encantada de conocerte
English,Spanish,coffee grinder,molinillo de café
German,Spanish,daumen,pulgar
German,Spanish,essig,vinagre
Spanish,English,ciudadania,citizenship
Spanish,English,beca,scholarship
Spanish,English,meaba,pissed
Spanish,English,parece usted preocupado,do you seem worried
Spanish,German,no habíamos quedado en que este era un vagón de no fumadores,"Wir hatten uns nicht darauf geeinigt, dass dies ein Nichtraucher-Auto war"
Spanish,German,qué es ese hedor,Was ist das für ein Gestank?
Spanish,English,qué es ese hedor,what is that stench
Spanish,English,qué agradable sabes que a uno lo que esperan,how nice you know what to expect
Spanish,English,que me contaste,what did you tell me
Spanish,English,siempre bronceado con gafas de pera,always tan with pear glasses
English,Spanish,siempre bronceado con gafas de pera,siempre bronceado con gafas de pera
English,Spanish,snoring,ronquidos
Spanish,English,si ustedes dicen que harán algo y no lo hacen lo lamentarán,if you say you will do something and you do not do it you will regret it
Spanish,English,yo no hice nada,I did nothing
Spanish,English,recuerdas lo que te dije de nuestra luz,Remember what I told you about our light
Spanish,English,sigo sintiendo lo mismo,I still feel the same
Spanish,German,Siempre te llevaré en el corazón.,Ich werde dich immer im Herzen nehmen.
Spanish,German,quítate de aquí,Verschwinde von hier
Spanish,English,escóndete,hide
Spanish,English,jamás a huir de mi,never to flee from me
Spanish,English,no temas por mí,do not fear for me
Spanish,English,tenía que,I had to
Spanish,English,no ha podido,has not been able
Spanish,English,conocer a la mismo,know the same
Spanish,English,los ingresos,income
Spanish,English,de los servicios con los que  queramos contar o del tipo de billete que deseemos,of the services that we want to have or the type of ticket we want
Spanish,English,como fijan,how they fix
Spanish,English,por qué has hecho tal cosa,why have you done such a thing
Spanish,English,is chispa,is spark
Spanish,English,tienes ganas de que encuentres pareja o le da un poco de celos,you want to find a partner or a little jealous
Spanish,English,la vida sencilla es mejor,the simple life is better
Spanish,German,la vida sencilla es mejor,das einfache Leben ist besser
Spanish,English,sin gustos estrafalarios y una persona bastante sencilla,without quirky tastes and a pretty simple person
Spanish,English,yo considero la sabiduria como un gran esfera,I consider wisdom as a great sphere
Spanish,English,una persona imprevisible,an unpredictable person
Spanish,English,llego,I arrive
Spanish,German,bastante,hübsch
Spanish,German,senderismo,Wandern
Spanish,German,clandestino,heimlich
Spanish,German,paralizada,gelähmt
Spanish,German,fijamente,fest
English,Spanish,i was hurting my thumb two month ago playing basketball.it was never blue.it got after 4 weeks and I hoped it was only a sprain.now it hurts and does not get better.also it does not bend like the other hand.the thumb curva strange.I like an xray,Me estaba lastimando el pulgar hace dos meses jugando al baloncesto. nunca fue azul. llegó después de 4 semanas y esperaba que fuera solo un esguince. ahora duele y no mejora. tampoco se dobla como la otra mano. el pulgar curva extraño. Me gusta una radiografía
Spanish,English,truco,trick
Spanish,English,librado,freed
Spanish,English,esperanza,hope
English,Spanish,yesterday i saw a big snake,ayer vi una gran serpiente
Spanish,English,ligar,flirt
Spanish,English,yo no soy pija,I'm not naughty
English,Spanish,neck,cuello
Spanish,English,sordos,deaf
Spanish,English,halagado,flattered
Spanish,German,robin dido que sus cenizas fueron esparcidas en la bahía de San Francisco,"Robin sagte, seine Asche sei in der San Francisco Bay verstreut"
Spanish,English,ya lo verás,you will see
Spanish,English,que colocó su libro,who placed his book
Spanish,English,habia estado pensado,had been thought
Spanish,English,de estar casi pisamos a boli,to be almost stepped on a pen
Spanish,English,hacía,toward
Spanish,English,había,there was
Spanish,English,aparcado,parked
Spanish,German,puso los zapatas en la caja,Leg die Schuhe in die Schachtel
Spanish,English,miedo,fear
Spanish,English,sobremesa,desktop
Spanish,English,ha sido registrada,has been registered
English,Spanish,turn on the lights,enciende las luces
Spanish,English,temporizador,timer
English,Spanish,turn off the lights,apagar las luces
Spanish,English,demasiados,too many
Spanish,English,fijamente,fixedly
Spanish,English,sucedido,happened
Spanish,English,cascabel,Jingle Bell
Spanish,English,llevándonos,taking us
Spanish,English,parpadear,flashing
Spanish,English,se hunde,sinks
Spanish,English,vinculando,linking
Spanish,English,desconocido,unknown
Spanish,English,tiempo de espera de pantalla,Screen timeout
Spanish,German,previsto,geplant
English,Spanish,I received a payment and want to make sure that everything is correct,Recibí un pago y desea asegurarse de que todo lo que es correcto
English,Spanish,i started working in July and are the payments I have received for the 2 month where I had no job,Comencé a trabajar en julio y son los pagos que recibí por los 2 meses en los que no tenía trabajo.
Spanish,English,acoja,admit
Spanish,English,consejos,tips
Spanish,English,me dio,gave me
English,Spanish,most likely,más probable
Spanish,English,que coloco su libro en la mitad para compartirlo,that I put your book in the middle to share it
Spanish,English,tomo el otro,I take the other
Spanish,English,Pero si veo que no puedes navegar esas aguas... te coloco de vuelta en las calles.,But if I see that you can't browse these waters ... you placed back in the streets.
Spanish,English,En vez de,Rather than
Spanish,English,Necesitamos estropearnos de vez en cuando,We need to spoil ourselves from time to time
Spanish,German,reinaba,regierte
Spanish,English,reinaba,reigned
Spanish,English,majo,nice
Spanish,English,"comilonas, cacerias,","feasts, hunts,"
Spanish,English,ni andar por ahi haciendo,do not walk around doing
Spanish,English,capaz de,able to
Spanish,English,cuando llegaba,when it arrived
Spanish,English,cosechas,crops
Spanish,English,fontaneria,plumbing
German,Spanish,travieso,Travieso
Spanish,German,travieso,böse
Spanish,English,travieso,naughty
Spanish,German,resiliente,belastbar
Spanish,English,resiliente,resilient
English,Spanish,looking,mirando
Spanish,English,leyendo,reading
Spanish,English,estudiando,studying
German,Spanish,meerrettich,rábano picante
German,English,meerrettich,horseradish
Spanish,English,salvo,except
Spanish,English,le avisaran,you will be notified
Spanish,English,"Los ánimos se han ido calmando, pero aún hay mucha gente con dudas sobre su funcionamiento","The moods have calmed down, but there are still many people with doubts about its operation"
Spanish,English,"qué hago si voy con mi coche con la intención de aparcar en un parking del centro, pero está lleno?","What do I do if I go with my car with the intention of parking in a downtown parking lot, but is it full?"
Spanish,English,salvo que fuera sin darse cuenta,unless was unaware
Spanish,English,Sois pareja hace mucho tiempo?: No. Cuatro meses.,Are you a couple long time ago ?: No. Four months.
German,Spanish,taschentuch,pañuelo
Spanish,English,extrañeza,strangeness
Spanish,German,habrá colado un virus sin que lo sepas,"wird einen Virus belastet haben, ohne dass Sie es wissen"
English,Spanish,i like to have my coffee outside,me gusta tomar mi cafe afuera
English,Spanish,puño my stitches,puño mis puntadas
Spanish,English,abarrotada,crowded
Spanish,English,no tienen cabida,they have no place
Spanish,German,renqueante,lahm
Spanish,German,supuestamente,angeblich
Spanish,English,supuestamente,supposedly
English,Spanish,can you order this color for me,puedes pedir este color para mi
Spanish,English,fijate en,look at
Spanish,English,fíjate,notice
Spanish,German,fíjate,schau
English,Spanish,who are you,quién eres tú
English,Spanish,why are you calling,por qué está llamando
German,Spanish,why are you calling,porque estas llamando
English,Spanish,i like to request unemployment.,Me gusta solicitar el paro.
German,Spanish,ein größerer spalt,una brecha más grande
Spanish,English,haya oido,I heard
English,Spanish,i was fired from my job on thursday,el jueves fui despedido de mi trabajo
English,Spanish,my company wants to ask sanitas if i can get a better deal because i was insured with them before,Mi compañía quiere preguntar a Sanitas si puedo obtener un mejor trato porque antes estaba asegurado con ellos.
Spanish,German,supuesta violación cometida,angeblicher Verstoß begangen
English,Spanish,is there more i have to do,hay mas que tengo que hacer
English,Spanish,the man told me to comeback,el hombre me dijo que volviera
English,Spanish,how much and how long,cuanto y cuanto tiempo
Spanish,English,merece la pena,worth
German,Spanish,rechtsstreitigkeit zwischen mir und meiner ex firma,disputa legal entre mi ex empresa y yo
Spanish,English,comilonas,feasts
Spanish,English,no le gustaban las guerras.ni   las grandes comilonas.ni las cacerías.ni andar por ahi haciendo el bobo.,He did not like wars. nor the big feasts. nor the hunts. Do not walk around doing the fool.
Spanish,German,atrévete,wagen
English,Spanish,liver,hígado
Spanish,English,no te das por vencido,you do not give up
Spanish,English,blindarse,shield yourself
English,Spanish,what did i have last time,¿Qué tuve la última vez?
English,Spanish,what did i have the last time,que tuve la ultima vez
English,Spanish,Bark,Ladrar
Spanish,English,vete,go away
Spanish,English,de sufrir roces tontos conaladun vecino,to suffer foolish friction with a neighbor
English,Spanish,now we have proof,ahora tenemos pruebas
Spanish,English,intenté comprarla sin éxito.,I tried to buy it without success.
Spanish,English,señor Torres si estuvieras en mi lugar,"Mr. Torres, if you were in my place"
Spanish,English,unas cosas quedan,some things are left
Spanish,German,todas estabas tan plácido en esa hora del amanecer,Sie waren alle so ruhig in dieser Morgenstunde
Spanish,German,que parecía que el plan iba sobre ruedas,"Es schien, dass der Plan reibungslos verlief"
Spanish,English,que parecía que el plan iba sobre ruedas,that it seemed that the plan was going smoothly
Spanish,English,así que si alguien quería jodernos,so if someone wanted to fuck us
Spanish,English,estoy desbordada,I'm overwhelmed
Spanish,German,estoy desbordada,Ich bin überwältigt
Spanish,English,estoy desbordada con trabajo,I'm overwhelmed with work
Spanish,German,rodeada,umgeben
Spanish,English,rodeada,surrounded
Spanish,English,la que se avecina,the one that is coming
English,Spanish,Hello I like to reserve a medium size locker for the month of April and maybe longer.I have a seat mi filled with bags and one tv size 100cm.can you please confirm my reservation for 01.04.2019 -,"Hola, me gusta reservar un casillero de tamaño mediano para el mes de abril y quizás más. Tengo un asiento lleno de bolsas y un televisor de 100 cm. ¿Puede por favor confirmar mi reserva para 01.04.2019 -"
English,Spanish,i was told that there could be a little irritation.this morning i woke up and had a liitle pocket below my gums,Me dijeron que podría haber un poco de irritación. esta mañana me desperté y tenía un bolsillo pequeño debajo de mis encías
English,Spanish,i have a feeling that,tengo la sensación de que
English,Spanish,i can bring you the originals,puedo traerte los originales
English,Spanish,i send my documents on friday,envio mis documentos el viernes
Spanish,English,No pero bueno estamos llegando vamos a mirar una cosa,"No, but we're coming, let's look at something"
English,Spanish,padlock,candado
Spanish,English,he gastado much dinero,I have spent a lot of money
Spanish,English,nadie me quiere,nobody loves Me
English,Spanish,loose or tight,suelto o apretado
Spanish,English,atropella,run over
Spanish,English,atrévete,dare yourself
Spanish,German,de sufrir roces tontos conaladun vecino,dumme Reibung mit einem Nachbarn erleiden
Spanish,English,encontado,found
Spanish,English,vencido,defeated
English,Spanish,sticker for a locker,pegatina para un armario
Spanish,English,cuelga el teléfono,hang up
Spanish,English,no debiste hacer eso,you should not do that
English,Spanish,could you do me a favor,Podrías hacerme un favor
Spanish,English,quieres que se la quede Beth,You want Beth to keep it
Spanish,English,quieres que se la quede,You want me to keep it
Spanish,English,Rasguño,Scratch
Spanish,English,metiéndose,getting in
Spanish,English,a sido,has been
Spanish,English,tendra,will have
English,Spanish,we will have,tendremos
English,Spanish,I lived in Madrid for two years,Viví en madrid durante dos años
Spanish,English,a que macOS se queja,to which macOS complains
Spanish,English,queja,complain
Spanish,English,claro que si,of course
Spanish,German,travieso,ungezogen